Time, Center Speed, Front Right Speed, Back Right Speed, Front Left Speed, Back Left Speed, Front Right Angle,,,
"	Back Right Angle", Front Left Angle, Back Left Angle,,,,,,,
217.4666358,0.0449968,1.01023,0.989316,1.01082,0.989913,-1.55757,-1.55729,-1.53429,-1.53351
217.5435478,0.0448083,1.01025,0.989339,1.01079,0.989889,-1.55952,-1.55928,-1.53624,-1.53551
217.6208933,0.0355913,1.01018,0.989271,1.01086,0.989961,-1.55372,-1.55336,-1.53044,-1.52959
217.6987948,0.0441613,1.0102,0.989286,1.01085,0.989945,-1.55502,-1.55468,-1.53174,-1.53091
217.7751786,0.0438716,1.01032,0.989407,1.01073,0.989818,-1.56535,-1.56523,-1.54207,-1.54146
217.8530519,0.044054,1.0104,0.989483,1.01065,0.989741,-1.57169,-1.57171,-1.54841,-1.54794
217.9348911,0.0445176,1.01047,0.989558,1.01058,0.989665,-1.57801,-1.57816,-1.55472,-1.55438
218.0434833,0.0449829,1.01052,0.989608,1.01053,0.989615,-1.58215,-1.58239,-1.55886,-1.55861
218.1268123,0.0632369,1.01051,0.989589,1.01055,0.989634,-1.58057,-1.58078,-1.55729,-1.557
218.2037226,0.0451691,1.01052,0.989608,1.01053,0.989615,-1.58215,-1.58239,-1.55886,-1.55861
218.3266991,0.0453554,1.01052,0.989608,1.01053,0.989615,-1.58215,-1.58239,-1.55886,-1.55861
218.4080785,0.0720844,1.01052,0.989606,1.01053,0.989617,-1.58197,-1.58221,-1.55869,-1.55843
218.4859461,0.0355765,1.01052,0.989608,1.01053,0.989614,-1.58221,-1.58245,-1.55892,-1.55867
218.5658047,0.0451691,1.01052,0.989608,1.01053,0.989615,-1.58215,-1.58239,-1.55886,-1.55861
218.685341,0.0539236,1.01052,0.989607,1.01053,0.989615,-1.58209,-1.58233,-1.5588,-1.55855
218.852462,0.0910833,1.01052,0.989604,1.01053,0.989618,-1.58185,-1.58208,-1.55856,-1.5583
219.0176644,0.082422,1.01052,0.989605,1.01053,0.989618,-1.58191,-1.58214,-1.55862,-1.55836
219.1798476,0.102445,1.01052,0.989603,1.01053,0.989619,-1.58178,-1.58201,-1.55849,-1.55823
219.2666471,0.075536,1.01038,0.98946,1.01068,0.989765,-1.56975,-1.56973,-1.54646,-1.54595
219.3434995,0.0476201,1.01011,0.989196,1.01093,0.99004,-1.54728,-1.54679,-1.52401,-1.52302
219.4283141,0.0477973,1.01018,0.989265,1.01087,0.989967,-1.5532,-1.55283,-1.52992,-1.52906
219.506186,0.0481891,1.01004,0.989134,1.01099,0.990106,-1.54195,-1.54134,-1.51868,-1.51758
219.5825698,0.0494066,1.01001,0.989102,1.01103,0.990141,-1.5392,-1.53853,-1.51593,-1.51477
219.6778497,0.0503542,1.00993,0.989027,1.0111,0.990222,-1.53267,-1.53186,-1.50941,-1.50811
219.7879476,0.0696376,1.01,0.989091,1.01104,0.990152,-1.53829,-1.53761,-1.51503,-1.51385
219.8747135,0.0593606,1.01011,0.989203,1.01093,0.990033,-1.54789,-1.5474,-1.52461,-1.52364
219.9764219,0.0481786,1.01011,0.9892,1.01093,0.990035,-1.54768,-1.5472,-1.52441,-1.52343
220.062733,0.065507,1.01014,0.989223,1.01091,0.990011,-1.54965,-1.5492,-1.52637,-1.52543
220.143051,0.0465795,1.01024,0.989325,1.01081,0.989903,-1.55839,-1.55813,-1.53511,-1.53436
220.285401,0.0552529,1.01016,0.989251,1.01088,0.989981,-1.55205,-1.55165,-1.52877,-1.52789
220.3657824,0.0733164,1.01024,0.989322,1.01081,0.989907,-1.55808,-1.55781,-1.5348,-1.53404
220.4436557,0.0460187,1.01026,0.989346,1.01079,0.989882,-1.56011,-1.55988,-1.53683,-1.53611
220.5284424,0.0456591,1.01014,0.989225,1.0109,0.990008,-1.54984,-1.5494,-1.52656,-1.52563
220.605321,0.0453692,1.01023,0.989318,1.01081,0.989911,-1.55777,-1.55749,-1.53449,-1.53372
220.6827285,0.0455532,1.01026,0.989343,1.01079,0.989885,-1.55989,-1.55966,-1.53661,-1.53588
220.7610955,0.0449891,1.01033,0.989412,1.01072,0.989813,-1.56576,-1.56565,-1.54248,-1.54188
220.8379737,0.0361364,1.01043,0.989517,1.01062,0.989706,-1.57456,-1.57463,-1.55127,-1.55086
220.9436194,0.0451715,1.0104,0.989486,1.01065,0.989738,-1.57195,-1.57197,-1.54866,-1.54819
221.0219941,0.0631439,1.01049,0.989571,1.01057,0.989651,-1.57911,-1.57929,-1.55583,-1.55551
221.101986,0.045076,1.01052,0.989608,1.01053,0.989615,-1.58215,-1.58239,-1.55886,-1.55861
221.1813459,0.0451691,1.01052,0.989608,1.01053,0.989615,-1.58215,-1.58239,-1.55886,-1.55861
221.2587544,0.0426546,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55888,-1.55862
221.3351376,0.0141589,1.01203,0.988663,1.01152,0.98814,-1.6032,-1.60397,-1.57721,-1.57737
222.7900834,0.00307336,0.987221,1.01242,0.987786,1.01297,-1.57635,-1.57621,-1.60506,-1.6042
222.8674598,0.0158547,0.988275,1.01342,0.986761,1.01194,-1.50303,-1.50472,-1.5317,-1.53268
222.9443391,0.0234739,0.987785,1.01297,0.987221,1.01242,-1.53654,-1.53739,-1.56525,-1.56539
223.0246917,0.0205736,0.988784,1.014,0.986174,1.01145,-1.46478,-1.46742,-1.49354,-1.49547
223.1035558,0.00186265,0.988784,1.014,0.986174,1.01145,-1.46479,-1.46744,-1.49355,-1.49549
223.4041299,0.0028871,0.988784,1.014,0.986175,1.01145,-1.46482,-1.46746,-1.49358,-1.49551
223.4829954,0.00772998,0.988783,1.01399,0.986176,1.01145,-1.46488,-1.46752,-1.49364,-1.49557
223.6179338,0.00875443,0.988782,1.01399,0.986176,1.01145,-1.46495,-1.46759,-1.49371,-1.49564
223.7071945,0.0200234,0.987425,1.01277,0.98743,1.01278,-1.55652,-1.55687,-1.5854,-1.58503
223.7860815,0.0164844,0.987426,1.01277,0.987429,1.01278,-1.55649,-1.55684,-1.58537,-1.58501
223.8694091,0.0170432,0.987426,1.01277,0.98743,1.01278,-1.55649,-1.55685,-1.58537,-1.58501
223.9477747,0.0191852,0.987425,1.01277,0.98743,1.01278,-1.55651,-1.55687,-1.58539,-1.58503
224.024131,0.0165775,0.987426,1.01277,0.98743,1.01278,-1.55649,-1.55685,-1.58537,-1.58501
224.134243,0.0198372,0.987425,1.01277,0.98743,1.01278,-1.55651,-1.55687,-1.5854,-1.58503
224.2126092,0.0272878,0.987424,1.01277,0.987431,1.01278,-1.55657,-1.55693,-1.58546,-1.58509
224.2895206,0.0187196,0.987425,1.01277,0.98743,1.01278,-1.5565,-1.55686,-1.58539,-1.58502
224.3688809,0.00437821,0.988379,1.01179,0.988383,1.01179,-1.55766,-1.55796,-1.58431,-1.58399
